Reaction_No,Reactant_1_Name,Reactant_1_Short_Hand,Reactant_1_eq,Reactant_1_mmol,Reactant_2_Name,Reactant_2_eq,Catalyst_1_Short_Hand,Catalyst_1_eq,Ligand_Short_Hand,Ligand_eq,Reagent_1_Short_Hand,Reagent_1_eq,Solvent_1_Short_Hand,Product_Yield_PCT_Area_UV,Product_Yield_Mass_Ion_Count
4048,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,AmPhos,0.125,NaOH,2.5,DMF,17.0932770947037,62132.5625
4049,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,P(Cy)3,0.125,NaOH,2.5,DMF,18.6385110186351,62454.47265625
4050,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,P(o-Tol)3,0.125,NaOH,2.5,DMF,20.274016370864,40638.41015625
4051,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,CataCXium A,0.125,NaOH,2.5,DMF,22.5291413511458,16081.90234375
4052,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,SPhos,0.125,NaOH,2.5,DMF,17.3226162500905,41914.484375
4053,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,dtbpf,0.125,NaOH,2.5,DMF,21.2802639968391,45637.703125
4054,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,XPhos,0.125,NaOH,2.5,DMF,17.0901741627672,42141.74609375
4055,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,dppf,0.125,NaOH,2.5,DMF,23.5936407014896,20748.892578125
4056,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,Xantphos,0.125,NaOH,2.5,DMF,19.346238624056,46456.27734375
4058,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,P(tBu)3,0.125,KOH,2.5,DMF,13.0352717241765,166074.875
4059,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,P(Ph)3,0.125,KOH,2.5,DMF,13.5079650171132,207955.109375
4060,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,AmPhos,0.125,KOH,2.5,DMF,12.3630571590628,122119.078125
4061,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,P(Cy)3,0.125,KOH,2.5,DMF,14.0571181085843,174191.828125
4062,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,P(o-Tol)3,0.125,KOH,2.5,DMF,14.2216613497428,121069.8203125
4063,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,CataCXium A,0.125,KOH,2.5,DMF,13.7385358653544,86460.34375
4064,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,SPhos,0.125,KOH,2.5,DMF,14.1046761776718,139772.40625
4065,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,dtbpf,0.125,KOH,2.5,DMF,15.5344632065188,158205.421875
4066,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,XPhos,0.125,KOH,2.5,DMF,14.1032999235711,147094.921875
4067,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,dppf,0.125,KOH,2.5,DMF,20.8831981475224,41180.14453125
4068,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,Xantphos,0.125,KOH,2.5,DMF,15.3312232304861,315389.53125
4070,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,P(tBu)3,0.125,LiOtBu,2.5,DMF,14.4813013548654,74318.1640625
4071,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,P(Ph)3,0.125,LiOtBu,2.5,DMF,17.9882638902038,99502.1640625
4072,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,AmPhos,0.125,LiOtBu,2.5,DMF,11.6044696210543,125238.375
4073,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,P(Cy)3,0.125,LiOtBu,2.5,DMF,12.4409795105378,91886.9140625
4074,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,P(o-Tol)3,0.125,LiOtBu,2.5,DMF,16.2675009284686,95838.21875
4075,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,CataCXium A,0.125,LiOtBu,2.5,DMF,12.3641252111026,54977.01171875
4076,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,SPhos,0.125,LiOtBu,2.5,DMF,13.531307330593,93249.609375
4077,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,dtbpf,0.125,LiOtBu,2.5,DMF,16.5722622140949,113846.9765625
4078,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,XPhos,0.125,LiOtBu,2.5,DMF,13.4971772002512,91806.0078125
4079,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,dppf,0.125,LiOtBu,2.5,DMF,19.0417798225373,48020.9375
4080,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,Xantphos,0.125,LiOtBu,2.5,DMF,12.8350359185449,103457.5859375
4082,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,P(tBu)3,0.125,NaHCO3,2.5,DMF,13.1182092310219,105013.8046875
4083,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,P(Ph)3,0.125,NaHCO3,2.5,DMF,15.2298560409573,177623.328125
4084,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,AmPhos,0.125,NaHCO3,2.5,DMF,11.8322516796093,176595.765625
4085,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,P(Cy)3,0.125,NaHCO3,2.5,DMF,13.0859463834636,110119.1171875
4086,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,P(o-Tol)3,0.125,NaHCO3,2.5,DMF,13.7689996143366,93290.25
4087,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,CataCXium A,0.125,NaHCO3,2.5,DMF,12.1442001384959,63104.01953125
4088,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,SPhos,0.125,NaHCO3,2.5,DMF,12.6152135765429,73248.046875
4089,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,dtbpf,0.125,NaHCO3,2.5,DMF,13.6768837944507,137660.8125
4090,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,XPhos,0.125,NaHCO3,2.5,DMF,14.0776301663524,93053.3984375
4091,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,dppf,0.125,NaHCO3,2.5,DMF,19.8004833031364,94775.1640625
4092,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,Xantphos,0.125,NaHCO3,2.5,DMF,13.9300385998948,107649.953125
4094,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,P(tBu)3,0.125,Et3N,2.5,DMF,13.2149792109131,218890.171875
4095,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,P(Ph)3,0.125,Et3N,2.5,DMF,15.7094027542723,262685.90625
4096,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,AmPhos,0.125,Et3N,2.5,DMF,12.6149698821401,192323.296875
4097,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,P(Cy)3,0.125,Et3N,2.5,DMF,12.7775784469084,118057.875
4098,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,P(o-Tol)3,0.125,Et3N,2.5,DMF,14.7437208357412,89875.1484375
4099,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,CataCXium A,0.125,Et3N,2.5,DMF,13.8664369591983,114172.46875
4100,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,SPhos,0.125,Et3N,2.5,DMF,13.3651056586886,112706.7734375
4101,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,dtbpf,0.125,Et3N,2.5,DMF,15.7275061072589,142549.8125
4102,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,XPhos,0.125,Et3N,2.5,DMF,14.5750959734398,75082.2734375
4103,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,dppf,0.125,Et3N,2.5,DMF,23.8611228253346,74304.046875
4104,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,Xantphos,0.125,Et3N,2.5,DMF,14.0733543623327,112512.0234375
4106,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,P(tBu)3,0.125,CsF,2.5,DMF,12.4914486375428,193048.71875
4107,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,P(Ph)3,0.125,CsF,2.5,DMF,20.3585618551679,394848.53125
4108,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,AmPhos,0.125,CsF,2.5,DMF,13.0122255451101,238811.328125
4109,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,P(Cy)3,0.125,CsF,2.5,DMF,13.93896553128,98472.546875
4110,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,P(o-Tol)3,0.125,CsF,2.5,DMF,14.4832608653352,100555.875
4111,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,CataCXium A,0.125,CsF,2.5,DMF,14.1413943090496,107708.375
4112,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,SPhos,0.125,CsF,2.5,DMF,13.1436049106743,113054.5078125
4113,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,dtbpf,0.125,CsF,2.5,DMF,15.5339789140177,208732.1875
4114,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,XPhos,0.125,CsF,2.5,DMF,13.6899778981536,144270.921875
4115,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,dppf,0.125,CsF,2.5,DMF,21.5532398711431,127586.984375
4116,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,Xantphos,0.125,CsF,2.5,DMF,14.7027602311817,134714.125
4118,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,P(tBu)3,0.125,K3PO4,2.5,DMF,13.1499948254695,262030.296875
4119,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,P(Ph)3,0.125,K3PO4,2.5,DMF,16.1427979179794,316815.375
4120,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,AmPhos,0.125,K3PO4,2.5,DMF,12.2590170781746,199806.4375
4121,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,P(Cy)3,0.125,K3PO4,2.5,DMF,14.596984024445,88281.6171875
4122,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,P(o-Tol)3,0.125,K3PO4,2.5,DMF,14.3544170010869,86131.75
4123,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,CataCXium A,0.125,K3PO4,2.5,DMF,15.3421227394386,178008.71875
4124,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,SPhos,0.125,K3PO4,2.5,DMF,13.6371353329144,67139.609375
4125,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,dtbpf,0.125,K3PO4,2.5,DMF,14.7456926157356,154863.359375
4126,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,XPhos,0.125,K3PO4,2.5,DMF,14.7816360379137,73373.3984375
4127,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,dppf,0.125,K3PO4,2.5,DMF,21.7159773434973,84253.546875
4128,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,Xantphos,0.125,K3PO4,2.5,DMF,15.0921258786779,53079.22265625
4142,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,P(tBu)3,0.125,NaOH,2.5,MeOH,38.5248611667414,8718480.0
4143,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,P(Ph)3,0.125,NaOH,2.5,MeOH,58.9432338594002,13661719.0
4144,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,AmPhos,0.125,NaOH,2.5,MeOH,46.3216103136523,12975328.0
4145,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,P(Cy)3,0.125,NaOH,2.5,MeOH,27.2909202293205,8778390.0
4146,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,P(o-Tol)3,0.125,NaOH,2.5,MeOH,51.257470425806,12986467.0
4147,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,CataCXium A,0.125,NaOH,2.5,MeOH,44.7847849075776,8583373.0
4148,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,SPhos,0.125,NaOH,2.5,MeOH,47.0211120779634,9946841.0
4149,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,dtbpf,0.125,NaOH,2.5,MeOH,24.7171760029062,1871721.875
4150,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,XPhos,0.125,NaOH,2.5,MeOH,41.2883698922374,9050476.0
4151,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,dppf,0.125,NaOH,2.5,MeOH,12.8894688714399,5196314.0
4152,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,Xantphos,0.125,NaOH,2.5,MeOH,23.8393500606967,1000981.0
4154,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,P(tBu)3,0.125,KOH,2.5,MeOH,46.827426269938,5789499.0
4155,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,P(Ph)3,0.125,KOH,2.5,MeOH,68.1536301442521,9569506.0
4156,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,AmPhos,0.125,KOH,2.5,MeOH,57.9808232374379,8207548.0
4157,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,P(Cy)3,0.125,KOH,2.5,MeOH,31.0766415402017,5173348.0
4158,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,P(o-Tol)3,0.125,KOH,2.5,MeOH,74.837727223048,11936353.0
4159,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,CataCXium A,0.125,KOH,2.5,MeOH,66.6749070871076,9423051.0
4160,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,SPhos,0.125,KOH,2.5,MeOH,51.0382743640328,5659652.0
4161,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,dtbpf,0.125,KOH,2.5,MeOH,44.0824501093761,4083034.75
4162,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,XPhos,0.125,KOH,2.5,MeOH,49.8255199378269,8091158.0
4163,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,dppf,0.125,KOH,2.5,MeOH,35.6271073122269,4927862.0
4164,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,Xantphos,0.125,KOH,2.5,MeOH,13.9645623316443,731262.0625
4166,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,P(tBu)3,0.125,LiOtBu,2.5,MeOH,39.9542842391586,5376867.5
4167,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,P(Ph)3,0.125,LiOtBu,2.5,MeOH,73.1179926465945,11210241.0
4168,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,AmPhos,0.125,LiOtBu,2.5,MeOH,6.65067279893314,689289.0625
4169,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,P(Cy)3,0.125,LiOtBu,2.5,MeOH,0.0,324093.1875
4170,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,P(o-Tol)3,0.125,LiOtBu,2.5,MeOH,63.0085606622623,6737798.0
4171,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,CataCXium A,0.125,LiOtBu,2.5,MeOH,61.8445482535692,8033571.5
4172,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,SPhos,0.125,LiOtBu,2.5,MeOH,59.4301197359005,6439720.5
4173,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,dtbpf,0.125,LiOtBu,2.5,MeOH,58.5738011874635,15630784.0
4174,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,XPhos,0.125,LiOtBu,2.5,MeOH,58.3938754579828,15653435.0
4175,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,dppf,0.125,LiOtBu,2.5,MeOH,58.488378693634,15930810.0
4176,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,Xantphos,0.125,LiOtBu,2.5,MeOH,59.7541021391158,15636612.0
4178,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,P(tBu)3,0.125,NaHCO3,2.5,MeOH,57.6557740224179,15947077.0
4179,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,P(Ph)3,0.125,NaHCO3,2.5,MeOH,40.923926863244,971877.5
4180,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,AmPhos,0.125,NaHCO3,2.5,MeOH,52.7397029495539,11219549.0
4181,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,P(Cy)3,0.125,NaHCO3,2.5,MeOH,35.4142356240434,6771703.0
4182,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,P(o-Tol)3,0.125,NaHCO3,2.5,MeOH,74.0524027565889,11077595.0
4183,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,CataCXium A,0.125,NaHCO3,2.5,MeOH,57.4366346899551,9796516.0
4184,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,SPhos,0.125,NaHCO3,2.5,MeOH,39.3247777041026,8170156.0
4185,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,dtbpf,0.125,NaHCO3,2.5,MeOH,26.9557615946915,1880584.0
4186,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,XPhos,0.125,NaHCO3,2.5,MeOH,46.0255781894583,9942213.0
4187,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,dppf,0.125,NaHCO3,2.5,MeOH,26.7190463615463,2703559.5
4188,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,Xantphos,0.125,NaHCO3,2.5,MeOH,14.242800862372,300685.46875
4190,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,P(tBu)3,0.125,Et3N,2.5,MeOH,40.8003469985751,7123798.0
4191,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,P(Ph)3,0.125,Et3N,2.5,MeOH,64.1131169504598,12778442.0
4192,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,AmPhos,0.125,Et3N,2.5,MeOH,57.236121169228,10307340.0
4193,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,P(Cy)3,0.125,Et3N,2.5,MeOH,17.866928818871,2445063.25
4194,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,P(o-Tol)3,0.125,Et3N,2.5,MeOH,71.9874455773977,13316863.0
4195,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,CataCXium A,0.125,Et3N,2.5,MeOH,65.6939035520421,11355962.0
4196,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,SPhos,0.125,Et3N,2.5,MeOH,21.099551458945,2860131.25
4197,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,dtbpf,0.125,Et3N,2.5,MeOH,21.1341210685597,2352970.25
4198,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,XPhos,0.125,Et3N,2.5,MeOH,24.85572101321,4058934.0
4199,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,dppf,0.125,Et3N,2.5,MeOH,25.4938791640752,3406356.25
4200,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,Xantphos,0.125,Et3N,2.5,MeOH,13.9491347637,223026.71875
4202,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,P(tBu)3,0.125,CsF,2.5,MeOH,57.0845017543643,9486396.0
4203,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,P(Ph)3,0.125,CsF,2.5,MeOH,64.7314378248345,11956671.0
4204,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,AmPhos,0.125,CsF,2.5,MeOH,71.1663865106315,13028932.0
4205,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2c, Trifluoroborate",1,Pd(OAc)2,0.0625,P(Cy)3,0.125,CsF,2.5,MeOH,28.0118513675815,4795414.5
